id,product_name,price,category,availability,description,img_primary,img_secondary,url
p235,Jewel Paradise â€“ Pampering Set  â€“ Royal Lotus,22,hair care  festive editions,no,"This festive season, we celebrate Ceylonâ€™s rich heritage of exotic, coloured gemstones, treasured over centuries of time. The limited-edition celebration collections are adorned with these precious sparkling jewels, uniquely laid out in our signature floral artistry, inspired by traditional motifs from the grand Royal palaces of ancient Ceylon.
Every time you purchase or gift an item from our Jewel Paradise Collection, you contribute a part of the proceeds towards Spa Ceylonâ€™s initiatives, to help conserve endangered species of rare Ceylonese flowers in the rainforest regions of the island.",Jewel Paradise â€“ Pampering Set  â€“ Royal Lotus_primary.jpg,Jewel Paradise â€“ Pampering Set  â€“ Royal Lotus_secondary.jpg,https://store.spaceylon.com/product/jewel-paradise-pampering-set-royal-lotus/
p236,Jewel Paradise â€“ Pampering Set â€“ Neroli Jasmine,22,hair care  festive editions,no,"This festive season, we celebrate Ceylonâ€™s rich heritage of exotic, coloured gemstones, treasured over centuries of time. The limited-edition celebration collections are adorned with these precious sparkling jewels, uniquely laid out in our signature floral artistry, inspired by traditional motifs from the grand Royal palaces of ancient Ceylon.
Every time you purchase or gift an item from our Jewel Paradise Collection, you contribute a part of the proceeds towards Spa Ceylonâ€™s initiatives, to help conserve endangered species of rare Ceylonese flowers in the rainforest regions of the island.",Jewel Paradise â€“ Pampering Set â€“ Neroli Jasmine_primary.jpg,Jewel Paradise â€“ Pampering Set â€“ Neroli Jasmine_secondary.jpg,https://store.spaceylon.com/product/jewel-paradise-pampering-set-neroli-jasmine/
p237,Jewel Paradise â€“ Pampering Set  â€“ Kandyan Rose,22,hair care  festive editions,no,"This festive season, we celebrate Ceylonâ€™s rich heritage of exotic, coloured gemstones, treasured over centuries of time. The limited-edition celebration collections are adorned with these precious sparkling jewels, uniquely laid out in our signature floral artistry, inspired by traditional motifs from the grand Royal palaces of ancient Ceylon.
Every time you purchase or gift an item from our Jewel Paradise Collection, you contribute a part of the proceeds towards Spa Ceylonâ€™s initiatives, to help conserve endangered species of rare Ceylonese flowers in the rainforest regions of the island.",Jewel Paradise â€“ Pampering Set  â€“ Kandyan Rose_primary.jpg,Jewel Paradise â€“ Pampering Set  â€“ Kandyan Rose_secondary.jpg,https://store.spaceylon.com/product/jewel-paradise-pampering-set-kandyan-rose/
p238,Virgin Coconut â€“ Hair Nourishing Oil 100ml,10,hair care  dry hair,no,A 100% natural ultra-light blend of pure Virgin Coconut & lighter Coconut Oils.,Virgin Coconut â€“ Hair Nourishing Oil 100ml_primary.jpg,Virgin Coconut â€“ Hair Nourishing Oil 100ml_secondary.jpg,https://store.spaceylon.com/product/virgin-coconut-hair-nourishing-oil-100ml/
p239,Aloe Vera Watergrass -Hair Nourishing Oil 100ml,16,hair care  aloe vera watergrass,yes,A powerful nourishing formula with Ayurveda WonderHerbs infused in vitamin-rich Virgin Coconut oil.,Aloe Vera Watergrass -Hair Nourishing Oil 100ml_primary.jpg,Aloe Vera Watergrass -Hair Nourishing Oil 100ml_secondary.jpg,https://store.spaceylon.com/product/aloe-vera-watergrass-hair-nourishing-oil-100ml/
p240,Neelyadi -Medicated Scalp & Hair Treatment Oil 100ml,12,hair care  dandruff,no,"The deep penetrating medicated action nourishes & calms scalp & hair, to help effectively soothe, treat & control dandruff, itching, flaking & other related scalp problems.",Neelyadi -Medicated Scalp & Hair Treatment Oil 100ml_primary.jpg,Neelyadi -Medicated Scalp & Hair Treatment Oil 100ml_secondary.jpg,https://store.spaceylon.com/product/533719/
p241,Neroli Jasmine â€“ Hair Nourishing Oil 100ml,12,hair care  damaged & coloured hair,no,A powerful nourishing formula with Ayurveda WonderHerbs infused in vitamin-rich Virgin Coconut oil.,Neroli Jasmine â€“ Hair Nourishing Oil 100ml_primary.jpg,Neroli Jasmine â€“ Hair Nourishing Oil 100ml_secondary.jpg,https://store.spaceylon.com/product/neroli-jasmine-hair-nourishing-oil-100ml/
p242,Neroli Jasmine â€“ Nourishing Hair Conditioner â€“ 250ml,17,hair care  conditioners,no,"A complete natural hair repair treatment, blended with vitamin-rich Wheatgerm & Aloe Vera to help reinforce, strengthen & fortify scalp & hair balance, visibly repairing damage due to harsh colouring & chemical processes.",Neroli Jasmine â€“ Nourishing Hair Conditioner â€“ 250ml_primary.jpg,Neroli Jasmine â€“ Nourishing Hair Conditioner â€“ 250ml_secondary.jpg,https://store.spaceylon.com/product/neroli-jasmine-nourishing-hair-conditioner-250ml-2/
p243,Neroli Jasmine â€“ Gentle Hair Cleanser â€“ 250ml,16,hair care  cleanser,no,"A mild sulphate-free natural formula, blended with vitamin-rich Aloe Vera & Virgin Coconut to purify hair & improve natural scalp balance.",Neroli Jasmine â€“ Gentle Hair Cleanser â€“ 250ml_primary.jpg,Neroli Jasmine â€“ Gentle Hair Cleanser â€“ 250ml_secondary.jpg,https://store.spaceylon.com/product/neroli-jasmine-gentle-hair-cleanser-250ml/
p244,Kesharaja â€“ Gentle Hair Cleanser â€“ 250ml,16,hair care  cleanser,no,"A mild sulphate-free natural formula, super-charged with the powerful goodness of Kesharaja Treatment Oil.",Kesharaja â€“ Gentle Hair Cleanser â€“ 250ml_primary.jpg,Kesharaja â€“ Gentle Hair Cleanser â€“ 250ml_secondary.jpg,https://store.spaceylon.com/product/kesharaja-gentle-hair-cleanser-250ml/
p245,Virgin Coconut â€“ Nourishing Hair Conditioner 250ml,17,hair care  conditioners,no,"A total-care conditioner, blended with pure Virgin Coconut Oil â€“ naturally cold pressed at source from the finest fresh coconuts hand-picked from the lush tropical gardens of Ceylon.",Virgin Coconut â€“ Nourishing Hair Conditioner 250ml_primary.jpg,Virgin Coconut â€“ Nourishing Hair Conditioner 250ml_secondary.jpg,https://store.spaceylon.com/product/virgin-coconut-nourishing-hair-conditioner-250ml/
p246,Virgin Coconut â€“ Gentle Hair Cleanser 250ml,16,hair care  cleanser,yes,"A mild cleansing formula, blended with pure Virgin Coconut Oil â€“ naturally cold pressed at source from the finest fresh coconuts hand-picked from the lush tropical gardens of Ceylon.",Virgin Coconut â€“ Gentle Hair Cleanser 250ml_primary.jpg,Virgin Coconut â€“ Gentle Hair Cleanser 250ml_secondary.jpg,https://store.spaceylon.com/product/virgin-coconut-gentle-hair-cleanser-250ml/
p247,Kesharaja â€“ Hair Treatment Masque 150ml,18,hair care  hair treatment masques,yes,"A deep penetrating regenerative treatment, super-charged with the powerful goodness of Kesharaja Treatment Oil.",Kesharaja â€“ Hair Treatment Masque 150ml_primary.jpg,Kesharaja â€“ Hair Treatment Masque 150ml_secondary.jpg,https://store.spaceylon.com/product/kesharaja-hair-treatment-masque-150ml/
p248,Neroli Jasmine â€“ Hair Treatment Masque 150ml,18,hair care  damaged & coloured hair,no,"A deep penetrating regenerative treatment blended with vitamin-rich Wheatgerm & Aloe Vera to nourish & fortify hair, enhancing overall hair wellness.",Neroli Jasmine â€“ Hair Treatment Masque 150ml_primary.jpg,Neroli Jasmine â€“ Hair Treatment Masque 150ml_secondary.jpg,https://store.spaceylon.com/product/neroli-jasmine-hair-treatment-masque-150ml/
p249,Virgin Coconut â€“ Hair Treatment Masque 150ml,18,hair care  dry hair,yes,"A deep penetrating regenerative treatment blended with vitamin-rich Virgin Coconut & Aloe Vera to nourish, hydrate & enhance overall hair wellness.",Virgin Coconut â€“ Hair Treatment Masque 150ml_primary.jpg,Virgin Coconut â€“ Hair Treatment Masque 150ml_secondary.jpg,https://store.spaceylon.com/product/virgin-coconut-hair-treatment-masque-150ml/
p250,Sandalwood Vetiver â€“ Nourishing Hair Conditioner â€“ 250ml,17,hair care  conditioners,no,"A complete natural hair repair treatment, blended with vitamin-rich Virgin Coconut & Aloe Vera to help reinforce & restore scalp & hair balance.",Sandalwood Vetiver â€“ Nourishing Hair Conditioner â€“ 250ml_primary.jpg,Sandalwood Vetiver â€“ Nourishing Hair Conditioner â€“ 250ml_secondary.jpg,https://store.spaceylon.com/product/sandalwood-vetiver-nourishing-hair-conditioner-250ml/
p251,Sandalwood Vetiver â€“ Gentle Hair Cleanser â€“ 250ml,16,hair care  cleanser,yes,"A mild sulphate-free natural formula, blended with vitamin-rich Aloe Vera & Virgin Coconut to deep purify hair, remove excess surface oil & improve natural scalp balance.",Sandalwood Vetiver â€“ Gentle Hair Cleanser â€“ 250ml_primary.jpg,Sandalwood Vetiver â€“ Gentle Hair Cleanser â€“ 250ml_secondary.jpg,https://store.spaceylon.com/product/sandalwood-vetiver-gentle-hair-cleanser-250ml/
p252,Aloe Vera Watergrass â€“ Nourishing Hair Conditioner â€“ 250ml,17,hair care  aloe vera watergrass,no,"A complete natural hair repair treatment, blended with vitamin-rich Virgin Coconut & Aloe Vera to help reinforce, strengthen & fortify scalp & hair balance.",Aloe Vera Watergrass â€“ Nourishing Hair Conditioner â€“ 250ml_primary.jpg,Aloe Vera Watergrass â€“ Nourishing Hair Conditioner â€“ 250ml_secondary.jpg,https://store.spaceylon.com/product/aloe-vera-watergrass-nourishing-hair-conditioner-250ml/
p253,Aloe Vera Watergrass â€“ Gentle Hair Cleanser â€“ 250ml,16,hair care  aloe vera watergrass,yes,"A mild sulphate-free natural formula, blended with vitamin-rich Aloe Vera & Virgin Coconut to purify hair & fortify natural scalp balance.",Aloe Vera Watergrass â€“ Gentle Hair Cleanser â€“ 250ml_primary.jpg,Aloe Vera Watergrass â€“ Gentle Hair Cleanser â€“ 250ml_secondary.jpg,https://store.spaceylon.com/product/aloe-vera-watergrass-gentle-hair-cleanser-250ml/
p254,Margosa Mint â€“ Medicated Hair Conditioner â€“ 250ml,17,hair care  conditioners,yes,"A powerful natural hair repair treatment blended with vitamin-rich Virgin Coconut, Wheatgerm & hydrating Aloe Vera to help nourish, condition & restore natural scalp balance, while Soya & Olive help minimize the feeling of roughness.",Margosa Mint â€“ Medicated Hair Conditioner â€“ 250ml_primary.jpg,Margosa Mint â€“ Medicated Hair Conditioner â€“ 250ml_secondary.jpg,https://store.spaceylon.com/product/margosa-mint-medicated-hair-conditioner-250ml/
p255,Margosa Mint â€“ Medicated Hair Cleanser â€“ 250ml,16,hair care  cleanser,no,"A powerful sulphate-free natural formula, blended with vitamin-rich Virgin Coconut, Sesame & hydrating Aloe Vera to purify hair & restore natural scalp balance.",Margosa Mint â€“ Medicated Hair Cleanser â€“ 250ml_primary.jpg,Margosa Mint â€“ Medicated Hair Cleanser â€“ 250ml_secondary.jpg,https://store.spaceylon.com/product/margosa-mint-medicated-hair-cleanser-250ml/
p256,Pure Aloe â€“ All Seasons Soothing & Hydrating Head To Toe Caring Gel 100ml,26,hair care  gel,yes,"Enriched with the natural goodness of pure fresh Aloe Vera from our Community Trade village farmers in the North-western coast of our island home. This oil-free gel instantly blends in, to help soothe & relieve skin & care after harsh exposure to sun, water & cold.",Pure Aloe â€“ All Seasons Soothing & Hydrating Head To Toe Caring Gel 100ml_primary.jpg,Pure Aloe â€“ All Seasons Soothing & Hydrating Head To Toe Caring Gel 100ml_secondary.jpg,https://store.spaceylon.com/product/pure-aloe-all-seasons-soothing-hydrating-head-to-toe-caring-gel-100ml/
p257,Sandalwood Vetiver â€“ Hair Conditioner 250ml,18,hair care  dandruff & oily scalp,no,A total-care conditioner enriched with naturally balancing herbs & fragrant invigorating essential oils to promote overall hair health. Organic fresh Aloe Vera soothes & hydrates.,Sandalwood Vetiver â€“ Hair Conditioner 250ml_primary.jpg,Sandalwood Vetiver â€“ Hair Conditioner 250ml_secondary.jpg,https://store.spaceylon.com/product/sandalwood-vetiver-hair-conditioner-250ml/
p258,Neroli Jasmine â€“ Hair Conditioner 250ml,18,hair care  damaged & chemically treated,no,A total-care conditioner enriched with naturally re-hydrant herbs & fragrant calming essential oils to promote overall hair health.,Neroli Jasmine â€“ Hair Conditioner 250ml_primary.jpg,Neroli Jasmine â€“ Hair Conditioner 250ml_secondary.jpg,https://store.spaceylon.com/product/neroli-jasmine-hair-conditioner-250ml/
p259,Sandalwood â€“ Wonder Oil 100ml,29,hair care  body oils,no,"The power of 8 Ayurveda WonderHerbs in an ultra-nourishing blend. Instantly adds a soft silky-smooth touch to skin & hair, without a greasy after-feel. Moringa & Sandalwood help soothe skin & shield against pollution. Sweet Almond & Virgin Coconut help protect skin & hair from dryness.",Sandalwood â€“ Wonder Oil 100ml_primary.jpg,Sandalwood â€“ Wonder Oil 100ml_secondary.jpg,https://store.spaceylon.com/product/sandalwood-wonder-oil-100ml/
p260,Night Jasmine â€“ Wonder Oil 100ml,29,hair care  body oils,no,"The power of 8 Ayurveda WonderHerbs in an ultra-nourishing blend. Instantly adds a soft silky-smooth touch to skin & hair, without a greasy after-feel. Moringa & Jasmine help soothe skin & shield against pollution. Sweet Almond & Virgin Coconut help protect skin & hair from dryness.",Night Jasmine â€“ Wonder Oil 100ml_primary.jpg,Night Jasmine â€“ Wonder Oil 100ml_secondary.jpg,https://store.spaceylon.com/product/night-jasmine-wonder-oil-100ml/
p261,Wild Mangosteen â€“ Natural Butter 25g,14,hair care  bridal shower,yes,A 100% natural multi-usage ultra nourishing butter,Wild Mangosteen â€“ Natural Butter 25g_primary.jpg,Wild Mangosteen â€“ Natural Butter 25g_secondary.jpg,https://store.spaceylon.com/product/wild-mangosteen-natural-butter-25g/
p262,Ceylon Mango â€“ Natural Butter 25g,14,hair care  bridal shower,no,A 100% natural multi-usage ultra nourishing butter,Ceylon Mango â€“ Natural Butter 25g_primary.jpg,Ceylon Mango â€“ Natural Butter 25g_secondary.jpg,https://store.spaceylon.com/product/ceylon-mango-natural-butter-25g/
